 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 8.    Time:   0:28:35
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  73  -720.0000   -1154.546 0.4977   0.1421E-02  0.7445E-04  0.2914E-02  0.0000E+00      -1   0.171E-02   20.00
  74  -730.0000   -1124.411 0.5001   0.1530E-02  0.7663E-04  0.3017E-02  0.0000E+00      -1   0.177E-02   20.00
  75  -740.0000   -1095.054 0.5024   0.1636E-02  0.7875E-04  0.3100E-02  0.0000E+00      -1   0.182E-02   20.00
  76  -750.0000   -1066.462 0.5047   0.1739E-02  0.8082E-04 -0.1432E-03  0.0000E+00      -1  -0.842E-04   20.00
  77  -760.0000   -1076.354 0.5039   0.1703E-02  0.8011E-04 -0.3396E-02  0.0000E+00      -1  -0.200E-02   20.00
  78  -770.0000   -1086.346 0.5031   0.1667E-02  0.7938E-04 -0.3340E-02  0.0000E+00      -1  -0.196E-02   20.00
  79  -780.0000   -1096.427 0.5023   0.1631E-02  0.7866E-04 -0.3282E-02  0.0000E+00      -1  -0.193E-02   20.00
  80  -790.0000   -1106.601 0.5015   0.1594E-02  0.7792E-04 -0.3223E-02  0.0000E+00      -1  -0.190E-02   20.00
  81  -800.0000   -1116.869 0.5007   0.1557E-02  0.7718E-04 -0.3162E-02  0.0000E+00      -1  -0.186E-02   20.00
  82  -810.0000   -1127.230 0.4998   0.1519E-02  0.7643E-04 -0.3101E-02  0.0000E+00      -1  -0.182E-02   20.00
  83  -820.0000   -1137.687 0.4990   0.1482E-02  0.7567E-04 -0.3038E-02  0.0000E+00      -1  -0.179E-02   20.00
  84  -830.0000   -1148.240 0.4982   0.1443E-02  0.7491E-04 -0.2974E-02  0.0000E+00      -1  -0.175E-02   20.00
  85  -840.0000   -1158.892 0.4973   0.1405E-02  0.7414E-04 -0.2908E-02  0.0000E+00      -1  -0.171E-02   20.00
  86  -850.0000   -1169.642 0.4965   0.1366E-02  0.7336E-04 -0.2841E-02  0.0000E+00      -1  -0.167E-02   20.00
  87  -860.0000   -1180.492 0.4956   0.1327E-02  0.7257E-04 -0.2773E-02  0.0000E+00      -1  -0.163E-02   20.00
  88  -870.0000   -1191.443 0.4947   0.1287E-02  0.7178E-04 -0.2704E-02  0.0000E+00      -1  -0.159E-02   20.00
  89  -880.0000   -1202.497 0.4939   0.1247E-02  0.7098E-04 -0.2642E-02  0.0000E+00      -1  -0.155E-02   20.00
