 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30.10.    Time:   4:17:47
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  72  -710.0000   -1188.027 0.4950   0.1300E-02  0.7203E-04  0.2697E-02  0.0000E+00      -1   0.539E-02   20.00
  73  -720.0000   -1157.765 0.4974   0.1409E-02  0.7422E-04  0.2798E-02  0.0000E+00      -1   0.560E-02   20.00
  74  -730.0000   -1128.260 0.4998   0.1516E-02  0.7635E-04  0.2896E-02  0.0000E+00      -1   0.579E-02   20.00
  75  -740.0000   -1099.504 0.5020   0.1620E-02  0.7843E-04  0.2976E-02  0.0000E+00      -1   0.595E-02   20.00
  76  -750.0000   -1071.469 0.5043   0.1721E-02  0.8046E-04 -0.7435E-03  0.0000E+00      -1  -0.149E-02   20.00
  77  -760.0000   -1088.079 0.5029   0.1661E-02  0.7926E-04 -0.4439E-02  0.0000E+00      -1  -0.888E-02   20.00
  78  -770.0000   -1104.943 0.5016   0.1600E-02  0.7804E-04 -0.4317E-02  0.0000E+00      -1  -0.863E-02   20.00
  79  -780.0000   -1122.064 0.5003   0.1538E-02  0.7680E-04 -0.4190E-02  0.0000E+00      -1  -0.838E-02   20.00
  80  -790.0000   -1139.448 0.4989   0.1475E-02  0.7554E-04 -0.4058E-02  0.0000E+00      -1  -0.812E-02   20.00
  81  -800.0000   -1157.100 0.4975   0.1411E-02  0.7427E-04 -0.3921E-02  0.0000E+00      -1  -0.784E-02   20.00
  82  -810.0000   -1175.027 0.4961   0.1347E-02  0.7297E-04 -0.3778E-02  0.0000E+00      -1  -0.756E-02   20.00
  83  -820.0000   -1193.232 0.4946   0.1281E-02  0.7165E-04 -0.3640E-02  0.0000E+00      -1  -0.728E-02   20.00
  84  -830.0000   -1211.722 0.4933   0.1228E-02  0.7049E-04 -0.3531E-02  0.0000E+00      -1  -0.706E-02   20.00
  85  -840.0000   -1230.502 0.4921   0.1196E-02  0.6958E-04 -0.3460E-02  0.0000E+00      -1  -0.692E-02   20.00
  86  -850.0000   -1249.579 0.4909   0.1164E-02  0.6866E-04 -0.3401E-02  0.0000E+00      -1  -0.680E-02   20.00
  87  -860.0000   -1268.958 0.4897   0.1131E-02  0.6772E-04 -0.3339E-02  0.0000E+00      -1  -0.668E-02   20.00
  88  -870.0000   -1288.646 0.4884   0.1098E-02  0.6677E-04 -0.3275E-02  0.0000E+00      -1  -0.655E-02   20.00
  89  -880.0000   -1308.647 0.4872   0.1064E-02  0.6580E-04 -0.3208E-02  0.0000E+00      -1  -0.642E-02   20.00
  90  -890.0000   -1328.970 0.4859   0.1029E-02  0.6482E-04 -0.3137E-02  0.0000E+00      -1  -0.627E-02   20.00
  91  -900.0000   -1349.622 0.4846   0.9942E-03  0.6382E-04 -0.3063E-02  0.0000E+00      -1  -0.613E-02   20.00
  92  -910.0000   -1370.607 0.4833   0.9587E-03  0.6281E-04 -0.2986E-02  0.0000E+00      -1  -0.597E-02   20.00
  93  -920.0000   -1391.934 0.4820   0.9225E-03  0.6178E-04 -0.2905E-02  0.0000E+00      -1  -0.581E-02   20.00
  94  -930.0000   -1413.610 0.4806   0.8858E-03  0.6073E-04 -0.2821E-02  0.0000E+00      -1  -0.564E-02   20.00
  95  -940.0000   -1435.641 0.4792   0.8484E-03  0.5967E-04 -0.2732E-02  0.0000E+00      -1  -0.546E-02   20.00
  96  -950.0000   -1458.035 0.4778   0.8105E-03  0.5858E-04 -0.2640E-02  0.0000E+00      -1  -0.528E-02   20.00
  97  -960.0000   -1480.800 0.4764   0.7719E-03  0.5748E-04 -0.2543E-02  0.0000E+00      -1  -0.509E-02   20.00
