 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30.10.    Time:   4:21: 1
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  74  -730.0000   -1216.489 0.4930   0.1220E-02  0.7026E-04  0.2564E-02  0.0000E+00      -1   0.513E-02   20.00
  75  -740.0000   -1186.010 0.4952   0.1307E-02  0.7217E-04  0.2635E-02  0.0000E+00      -1   0.527E-02   20.00
  76  -750.0000   -1156.294 0.4975   0.1414E-02  0.7432E-04  0.9724E-04  0.0000E+00      -1   0.194E-03   20.00
  77  -760.0000   -1164.063 0.4969   0.1386E-02  0.7376E-04 -0.2467E-02  0.0000E+00      -1  -0.493E-02   20.00
  78  -770.0000   -1171.892 0.4963   0.1358E-02  0.7319E-04 -0.2425E-02  0.0000E+00      -1  -0.485E-02   20.00
  79  -780.0000   -1179.773 0.4957   0.1330E-02  0.7262E-04 -0.2381E-02  0.0000E+00      -1  -0.476E-02   20.00
  80  -790.0000   -1187.707 0.4950   0.1301E-02  0.7205E-04 -0.2336E-02  0.0000E+00      -1  -0.467E-02   20.00
  81  -800.0000   -1195.696 0.4944   0.1272E-02  0.7147E-04 -0.2291E-02  0.0000E+00      -1  -0.458E-02   20.00
  82  -810.0000   -1203.738 0.4938   0.1243E-02  0.7089E-04 -0.2252E-02  0.0000E+00      -1  -0.450E-02   20.00
  83  -820.0000   -1211.835 0.4933   0.1228E-02  0.7048E-04 -0.2226E-02  0.0000E+00      -1  -0.445E-02   20.00
  84  -830.0000   -1219.988 0.4927   0.1214E-02  0.7009E-04 -0.2207E-02  0.0000E+00      -1  -0.441E-02   20.00
  85  -840.0000   -1228.196 0.4922   0.1200E-02  0.6969E-04 -0.2188E-02  0.0000E+00      -1  -0.438E-02   20.00
  86  -850.0000   -1236.461 0.4917   0.1186E-02  0.6929E-04 -0.2170E-02  0.0000E+00      -1  -0.434E-02   20.00
  87  -860.0000   -1244.782 0.4912   0.1172E-02  0.6889E-04 -0.2150E-02  0.0000E+00      -1  -0.430E-02   20.00
  88  -870.0000   -1253.160 0.4907   0.1158E-02  0.6848E-04 -0.2131E-02  0.0000E+00      -1  -0.426E-02   20.00
  89  -880.0000   -1261.596 0.4901   0.1143E-02  0.6808E-04 -0.2111E-02  0.0000E+00      -1  -0.422E-02   20.00
  90  -890.0000   -1270.090 0.4896   0.1129E-02  0.6767E-04 -0.2091E-02  0.0000E+00      -1  -0.418E-02   20.00
