 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 8.    Time:  21:43:18
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         40.0006    -3972.41  0.4051 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.108E-02
         40.0009    -3968.84  0.4052 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.108E-02
         40.0013    -3964.28  0.4053 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.108E-02
         40.0018    -3958.32  0.4054 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.108E-02
         40.0024    -3950.58  0.4055 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.841E-03
         40.0032    -3940.53  0.4057 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.896E-03
         40.0043    -3927.46  0.4059 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.938E-03
         40.0056    -3910.47  0.4062 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.971E-03
         40.0074    -3888.39  0.4065 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.912E-03
         40.0098    -3859.69  0.4070 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.951E-03
         40.0128    -3830.83  0.4076 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.980E-03
         40.0167    -3793.36  0.4084 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.965E-03
         40.0218    -3745.88  0.4095 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.74  0.4834 -0.962E-03
         40.0285    -3683.91  0.4108 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.74  0.4834 -0.967E-03
         40.0372    -3603.67  0.4126 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.74  0.4834 -0.958E-03
         40.0484    -3499.43  0.4149 -0.103E+01      -3208.61  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.73  0.4834 -0.959E-03
         40.0630    -3364.25  0.4179 -0.103E+01      -3208.61  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.73  0.4834 -0.956E-03
         40.0820    -3189.02  0.4217 -0.103E+01      -3208.61  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.72  0.4834 -0.961E-03
