Site Name ,PASTUREUPPER
Site Number ,4
Logger ,Capacitive Water Level
Logger Serial Number ,6569


Scan No ,Date and Time,       Capacitive Water Level,        ,
105,10/03/2017 , 15:50:48,865,267.2
106,10/03/2017 , 15:50:58,881,275.3
107,10/03/2017 , 15:51:08,881,275.3
108,10/03/2017 , 15:51:18,881,275.3
109,10/03/2017 , 15:51:28,895,282.3
110,10/03/2017 , 15:51:38,896,282.8
111,10/03/2017 , 15:51:48,896,282.8
112,10/03/2017 , 15:51:58,911,290.4
113,10/03/2017 , 15:52:08,911,290.4
114,10/03/2017 , 15:52:18,911,290.4
115,10/03/2017 , 15:52:28,926,298
116,10/03/2017 , 15:52:38,926,298
117,10/03/2017 , 15:52:48,926,298
118,10/03/2017 , 15:52:58,941,305.6
119,10/03/2017 , 15:53:08,941,305.6
120,10/03/2017 , 15:53:18,941,305.6
121,10/03/2017 , 15:53:28,956,313.1
122,10/03/2017 , 15:53:38,955,312.6
123,10/03/2017 , 15:53:48,955,312.6
124,10/03/2017 , 15:53:58,956,313.1
125,10/03/2017 , 15:54:08,955,312.6
126,10/03/2017 , 15:54:18,955,312.6
127,10/03/2017 , 15:54:28,956,313.1
128,10/03/2017 , 15:54:38,955,312.6
