Site Name ,PASTUREUPPER
Site Number ,4
Logger ,Capacitive Water Level
Logger Serial Number ,6569


Scan No ,Date and Time,       Capacitive Water Level,        ,
104,10/03/2017 , 14:48:58,819,243.9
105,10/03/2017 , 14:49:08,813,240.9
106,10/03/2017 , 14:49:18,813,240.9
107,10/03/2017 , 14:49:28,832,250.5
108,10/03/2017 , 14:49:38,829,249
109,10/03/2017 , 14:49:48,829,249
110,10/03/2017 , 14:49:58,847,258.1
111,10/03/2017 , 14:50:08,845,257.1
112,10/03/2017 , 14:50:18,845,257.1
113,10/03/2017 , 14:50:28,865,267.2
114,10/03/2017 , 14:50:38,861,265.2
115,10/03/2017 , 14:50:48,861,265.2
116,10/03/2017 , 14:50:58,880,274.7
117,10/03/2017 , 14:51:08,876,272.7
118,10/03/2017 , 14:51:18,876,272.7
119,10/03/2017 , 14:51:28,891,280.3
120,10/03/2017 , 14:51:38,891,280.3
121,10/03/2017 , 14:51:48,891,280.3
122,10/03/2017 , 14:51:58,907,288.4
123,10/03/2017 , 14:52:08,905,287.4
124,10/03/2017 , 14:52:18,906,287.9
125,10/03/2017 , 14:52:28,922,296
126,10/03/2017 , 14:52:38,922,296
127,10/03/2017 , 14:52:48,922,296
128,10/03/2017 , 14:52:58,937,303.5
129,10/03/2017 , 14:53:08,936,303
130,10/03/2017 , 14:53:18,936,303
131,10/03/2017 , 14:53:28,952,311.1
132,10/03/2017 , 14:53:38,951,310.6
133,10/03/2017 , 14:53:48,951,310.6
134,10/03/2017 , 14:53:58,951,310.6
135,10/03/2017 , 14:54:08,950,310.1
