TOA5,Formula: _ = 4.94_10_4 _mV _0.554,,,,,,,,,,,
TIMESTAMP,T1,T2,T3,T4,M1,M2,M3,M4,B1,B2,B3,B4
TS,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
24/06/16 8:15,43.94%,47.94%,46.12%,#VALUE!,37.08%,#VALUE!,48.54%,48.78%,41.47%,59.36%,#VALUE!,#VALUE!
24/06/16 8:30,43.89%,47.90%,46.12%,#VALUE!,37.08%,#VALUE!,48.54%,48.78%,41.47%,59.46%,#VALUE!,#VALUE!
24/06/16 8:45,43.84%,47.90%,46.12%,#VALUE!,37.13%,#VALUE!,48.54%,48.78%,41.47%,59.36%,#VALUE!,#VALUE!
24/06/16 9:00,43.80%,47.85%,46.07%,#VALUE!,37.18%,#VALUE!,48.54%,48.78%,41.42%,59.41%,#VALUE!,#VALUE!
24/06/16 9:15,43.75%,47.85%,46.02%,#VALUE!,37.18%,#VALUE!,48.49%,48.74%,41.42%,59.36%,#VALUE!,#VALUE!
24/06/16 9:30,43.70%,47.85%,46.07%,#VALUE!,37.23%,#VALUE!,48.49%,48.74%,41.42%,59.36%,#VALUE!,#VALUE!
24/06/16 9:45,43.65%,47.85%,45.97%,#VALUE!,37.27%,#VALUE!,48.49%,48.74%,41.37%,59.36%,#VALUE!,#VALUE!
24/06/16 10:00,43.65%,47.85%,45.97%,#VALUE!,37.27%,#VALUE!,48.54%,48.74%,41.37%,59.41%,#VALUE!,#VALUE!
24/06/16 10:15,43.55%,47.85%,46.02%,#VALUE!,37.32%,#VALUE!,48.54%,48.74%,41.33%,59.41%,#VALUE!,#VALUE!
24/06/16 10:30,43.50%,47.80%,45.97%,#VALUE!,37.37%,#VALUE!,48.54%,48.74%,41.33%,59.41%,#VALUE!,#VALUE!
24/06/16 10:45,43.45%,47.75%,45.92%,#VALUE!,37.42%,#VALUE!,48.49%,48.74%,41.28%,59.36%,#VALUE!,#VALUE!
24/06/16 11:00,43.40%,47.75%,45.92%,#VALUE!,37.42%,#VALUE!,48.54%,48.74%,41.28%,59.36%,#VALUE!,#VALUE!
24/06/16 11:15,43.35%,47.75%,45.87%,#VALUE!,37.47%,#VALUE!,48.54%,48.69%,41.23%,59.36%,#VALUE!,#VALUE!
24/06/16 11:30,43.30%,47.75%,45.87%,#VALUE!,37.47%,#VALUE!,48.49%,48.69%,41.23%,59.41%,#VALUE!,#VALUE!
24/06/16 11:45,43.25%,47.70%,45.87%,#VALUE!,37.52%,#VALUE!,48.49%,48.69%,41.18%,59.41%,#VALUE!,#VALUE!
24/06/16 12:00,43.15%,47.70%,45.87%,#VALUE!,37.52%,#VALUE!,48.49%,48.69%,41.18%,59.41%,#VALUE!,#VALUE!
24/06/16 12:15,43.10%,47.65%,45.82%,#VALUE!,37.57%,#VALUE!,48.54%,48.69%,41.13%,59.41%,#VALUE!,#VALUE!
24/06/16 12:30,43.10%,47.65%,45.82%,#VALUE!,37.57%,#VALUE!,48.49%,48.69%,41.13%,59.41%,#VALUE!,#VALUE!
24/06/16 12:45,43.05%,47.65%,45.77%,#VALUE!,37.57%,#VALUE!,48.54%,48.69%,41.13%,59.41%,#VALUE!,#VALUE!
24/06/16 13:00,42.96%,47.60%,45.77%,#VALUE!,37.08%,#VALUE!,48.44%,48.74%,41.08%,59.36%,#VALUE!,#VALUE!
24/06/16 13:15,42.91%,47.60%,45.82%,#VALUE!,36.19%,#VALUE!,48.39%,48.83%,41.18%,59.31%,#VALUE!,#VALUE!
24/06/16 13:30,42.91%,47.60%,45.77%,#VALUE!,36.34%,#VALUE!,48.39%,48.78%,41.13%,59.31%,#VALUE!,#VALUE!
24/06/16 13:45,42.86%,47.65%,45.77%,#VALUE!,36.39%,#VALUE!,48.39%,48.78%,41.13%,59.26%,#VALUE!,#VALUE!
24/06/16 14:00,42.86%,47.60%,45.77%,#VALUE!,36.43%,#VALUE!,48.44%,48.74%,41.13%,59.26%,#VALUE!,#VALUE!
24/06/16 14:15,42.86%,47.60%,45.77%,#VALUE!,36.48%,#VALUE!,48.44%,48.74%,41.13%,59.26%,#VALUE!,#VALUE!
24/06/16 14:30,42.86%,47.60%,45.77%,#VALUE!,36.48%,#VALUE!,48.44%,48.74%,41.13%,59.26%,#VALUE!,#VALUE!
24/06/16 14:45,42.81%,47.60%,45.77%,#VALUE!,36.43%,#VALUE!,48.44%,48.78%,41.08%,59.21%,#VALUE!,#VALUE!
24/06/16 15:00,42.81%,47.60%,45.72%,#VALUE!,36.43%,#VALUE!,48.44%,48.78%,41.08%,59.21%,#VALUE!,#VALUE!
24/06/16 15:15,42.86%,47.60%,45.77%,#VALUE!,36.43%,#VALUE!,48.44%,48.74%,41.08%,59.21%,#VALUE!,#VALUE!
24/06/16 15:30,42.81%,47.60%,45.72%,#VALUE!,36.39%,#VALUE!,48.44%,48.74%,41.08%,59.21%,#VALUE!,#VALUE!
24/06/16 15:45,42.86%,47.60%,45.72%,#VALUE!,36.39%,#VALUE!,48.39%,48.74%,41.08%,59.21%,#VALUE!,#VALUE!
24/06/16 16:00,42.86%,47.60%,45.72%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,41.08%,59.21%,#VALUE!,#VALUE!
24/06/16 16:15,42.91%,47.60%,45.72%,#VALUE!,36.34%,#VALUE!,48.49%,48.74%,41.03%,59.21%,#VALUE!,#VALUE!
24/06/16 16:30,42.86%,47.60%,45.72%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,41.08%,59.21%,#VALUE!,#VALUE!
24/06/16 16:45,42.86%,47.60%,45.72%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,41.03%,59.21%,#VALUE!,#VALUE!
24/06/16 17:00,42.86%,47.60%,45.72%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,41.03%,59.21%,#VALUE!,#VALUE!
24/06/16 17:15,42.86%,47.50%,45.72%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,41.03%,59.21%,#VALUE!,#VALUE!
24/06/16 17:30,42.86%,47.50%,45.72%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,41.03%,59.21%,#VALUE!,#VALUE!
24/06/16 17:45,42.81%,47.50%,45.72%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,41.03%,59.21%,#VALUE!,#VALUE!
24/06/16 18:00,42.81%,47.50%,45.67%,#VALUE!,36.34%,#VALUE!,48.44%,48.69%,41.03%,59.16%,#VALUE!,#VALUE!
24/06/16 18:15,42.86%,47.50%,45.67%,#VALUE!,36.34%,#VALUE!,48.44%,48.74%,40.98%,59.16%,#VALUE!,#VALUE!
24/06/16 18:30,42.81%,47.50%,45.67%,#VALUE!,36.29%,#VALUE!,48.44%,48.74%,40.98%,59.16%,#VALUE!,#VALUE!
24/06/16 18:45,42.81%,47.50%,45.62%,#VALUE!,36.34%,#VALUE!,48.44%,48.69%,40.98%,59.11%,#VALUE!,#VALUE!
24/06/16 19:00,42.86%,47.50%,45.67%,#VALUE!,36.29%,#VALUE!,48.44%,48.74%,40.98%,59.16%,#VALUE!,#VALUE!
24/06/16 19:15,42.81%,47.50%,45.62%,#VALUE!,36.29%,#VALUE!,48.44%,48.74%,40.98%,59.16%,#VALUE!,#VALUE!
24/06/16 19:30,42.86%,47.50%,45.62%,#VALUE!,36.29%,#VALUE!,48.44%,48.69%,40.98%,59.21%,#VALUE!,#VALUE!
24/06/16 19:45,42.81%,47.45%,45.62%,#VALUE!,36.29%,#VALUE!,48.44%,48.74%,40.98%,59.16%,#VALUE!,#VALUE!
24/06/16 20:00,42.81%,47.50%,45.62%,#VALUE!,36.24%,#VALUE!,48.44%,48.74%,40.98%,59.11%,#VALUE!,#VALUE!
24/06/16 20:15,42.81%,47.50%,45.67%,#VALUE!,36.24%,#VALUE!,48.44%,48.69%,40.93%,59.16%,#VALUE!,#VALUE!
24/06/16 20:30,42.81%,47.45%,45.62%,#VALUE!,36.24%,#VALUE!,48.44%,48.69%,40.93%,59.11%,#VALUE!,#VALUE!
24/06/16 20:45,42.81%,47.45%,45.62%,#VALUE!,36.24%,#VALUE!,48.44%,48.74%,40.93%,59.11%,#VALUE!,#VALUE!
24/06/16 21:00,42.81%,47.45%,45.62%,#VALUE!,36.24%,#VALUE!,48.44%,48.69%,40.93%,59.16%,#VALUE!,#VALUE!
24/06/16 21:15,42.81%,47.45%,45.62%,#VALUE!,36.19%,#VALUE!,48.44%,48.69%,40.93%,59.16%,#VALUE!,#VALUE!
24/06/16 21:30,42.81%,47.45%,45.62%,#VALUE!,36.19%,#VALUE!,48.44%,48.74%,40.88%,59.16%,#VALUE!,#VALUE!
24/06/16 21:45,42.81%,47.45%,45.57%,#VALUE!,36.19%,#VALUE!,48.44%,48.69%,40.88%,59.16%,#VALUE!,#VALUE!
24/06/16 22:00,42.81%,47.45%,45.57%,#VALUE!,36.19%,#VALUE!,48.44%,48.69%,40.88%,59.11%,#VALUE!,#VALUE!
24/06/16 22:15,42.81%,47.45%,45.57%,#VALUE!,36.14%,#VALUE!,48.49%,48.69%,40.88%,59.11%,#VALUE!,#VALUE!
24/06/16 22:30,42.81%,47.45%,45.57%,#VALUE!,36.14%,#VALUE!,48.49%,48.69%,40.88%,59.11%,#VALUE!,#VALUE!
24/06/16 22:45,42.76%,47.45%,45.57%,#VALUE!,36.14%,#VALUE!,48.49%,48.74%,40.88%,59.11%,#VALUE!,#VALUE!
24/06/16 23:00,42.76%,47.45%,45.57%,#VALUE!,36.09%,#VALUE!,48.49%,48.69%,40.88%,59.11%,#VALUE!,#VALUE!
24/06/16 23:15,42.76%,47.45%,45.57%,#VALUE!,36.09%,#VALUE!,48.44%,48.69%,40.88%,59.06%,#VALUE!,#VALUE!
24/06/16 23:30,42.76%,47.45%,45.52%,#VALUE!,36.09%,#VALUE!,48.44%,48.69%,40.83%,59.06%,#VALUE!,#VALUE!
24/06/16 23:45,42.76%,47.40%,45.52%,#VALUE!,36.09%,#VALUE!,48.44%,48.69%,40.88%,59.01%,#VALUE!,#VALUE!
25/06/16 0:00,42.76%,47.45%,45.57%,#VALUE!,36.04%,#VALUE!,48.44%,48.69%,40.83%,59.06%,#VALUE!,#VALUE!
25/06/16 0:15,42.76%,47.45%,45.57%,#VALUE!,36.04%,#VALUE!,48.54%,48.69%,40.83%,59.01%,#VALUE!,#VALUE!
25/06/16 0:30,42.76%,47.40%,45.52%,#VALUE!,36.04%,#VALUE!,48.44%,48.69%,40.83%,59.01%,#VALUE!,#VALUE!
25/06/16 0:45,42.76%,47.45%,45.52%,#VALUE!,36.04%,#VALUE!,48.44%,48.69%,40.83%,59.01%,#VALUE!,#VALUE!
25/06/16 1:00,42.76%,47.40%,45.57%,#VALUE!,35.99%,#VALUE!,48.44%,48.69%,40.83%,59.01%,#VALUE!,#VALUE!
25/06/16 1:15,42.76%,47.45%,45.52%,#VALUE!,35.99%,#VALUE!,48.44%,48.69%,40.83%,59.01%,#VALUE!,#VALUE!
25/06/16 1:30,42.76%,47.40%,45.52%,#VALUE!,35.99%,#VALUE!,48.44%,48.69%,40.78%,58.96%,#VALUE!,#VALUE!
25/06/16 1:45,42.71%,47.40%,45.52%,#VALUE!,35.99%,#VALUE!,48.39%,48.69%,40.83%,58.96%,#VALUE!,#VALUE!
25/06/16 2:00,42.76%,47.40%,45.52%,#VALUE!,35.99%,#VALUE!,48.39%,48.69%,40.83%,58.96%,#VALUE!,#VALUE!
25/06/16 2:15,42.76%,47.35%,45.52%,#VALUE!,35.99%,#VALUE!,48.39%,48.69%,40.78%,59.01%,#VALUE!,#VALUE!
25/06/16 2:30,42.76%,47.40%,45.47%,#VALUE!,35.94%,#VALUE!,48.39%,48.69%,40.78%,58.96%,#VALUE!,#VALUE!
25/06/16 2:45,42.76%,47.40%,45.47%,#VALUE!,35.99%,#VALUE!,48.39%,48.69%,40.78%,58.96%,#VALUE!,#VALUE!
25/06/16 3:00,42.76%,47.35%,45.47%,#VALUE!,35.94%,#VALUE!,48.39%,48.69%,40.78%,58.96%,#VALUE!,#VALUE!
25/06/16 3:15,42.71%,47.40%,45.47%,#VALUE!,35.94%,#VALUE!,48.39%,48.69%,40.78%,58.96%,#VALUE!,#VALUE!
25/06/16 3:30,42.71%,47.35%,45.47%,#VALUE!,35.94%,#VALUE!,48.39%,48.69%,40.73%,58.96%,#VALUE!,#VALUE!
25/06/16 3:45,42.71%,47.35%,45.47%,#VALUE!,35.94%,#VALUE!,48.44%,48.69%,40.73%,58.96%,#VALUE!,#VALUE!
25/06/16 4:00,42.71%,47.35%,45.47%,#VALUE!,35.94%,#VALUE!,48.44%,48.69%,40.73%,58.96%,#VALUE!,#VALUE!
25/06/16 4:15,42.71%,47.40%,45.47%,#VALUE!,35.94%,#VALUE!,48.39%,48.69%,40.78%,59.01%,#VALUE!,#VALUE!
25/06/16 4:30,42.71%,47.40%,45.47%,#VALUE!,35.89%,#VALUE!,48.39%,48.69%,40.73%,59.01%,#VALUE!,#VALUE!
25/06/16 4:45,42.71%,47.35%,45.47%,#VALUE!,35.94%,#VALUE!,48.39%,48.69%,40.73%,58.96%,#VALUE!,#VALUE!
25/06/16 5:00,42.66%,47.35%,45.47%,#VALUE!,35.89%,#VALUE!,48.44%,48.69%,40.73%,58.96%,#VALUE!,#VALUE!
25/06/16 5:15,42.66%,47.35%,45.47%,#VALUE!,35.94%,#VALUE!,48.39%,48.69%,40.68%,59.01%,#VALUE!,#VALUE!
25/06/16 5:30,42.66%,47.35%,45.43%,#VALUE!,35.89%,#VALUE!,48.44%,48.69%,40.68%,59.06%,#VALUE!,#VALUE!
25/06/16 5:45,42.66%,47.35%,45.43%,#VALUE!,35.89%,#VALUE!,48.44%,48.69%,40.68%,59.01%,#VALUE!,#VALUE!
25/06/16 6:00,42.66%,47.30%,45.43%,#VALUE!,35.89%,#VALUE!,48.39%,48.64%,40.68%,58.96%,#VALUE!,#VALUE!
25/06/16 6:15,42.66%,47.35%,45.43%,#VALUE!,35.89%,#VALUE!,48.39%,48.69%,40.68%,59.01%,#VALUE!,#VALUE!
25/06/16 6:30,42.61%,47.35%,45.43%,#VALUE!,35.89%,#VALUE!,48.44%,48.64%,40.68%,59.01%,#VALUE!,#VALUE!
25/06/16 6:45,42.61%,47.30%,45.43%,#VALUE!,35.84%,#VALUE!,48.39%,48.69%,40.63%,59.01%,#VALUE!,#VALUE!
25/06/16 7:00,42.61%,47.35%,45.38%,#VALUE!,35.84%,#VALUE!,48.39%,48.69%,40.68%,59.01%,#VALUE!,#VALUE!
25/06/16 7:15,42.61%,47.35%,45.43%,#VALUE!,35.84%,#VALUE!,48.39%,48.69%,40.63%,59.01%,#VALUE!,#VALUE!
25/06/16 7:30,42.61%,47.30%,45.38%,#VALUE!,35.84%,#VALUE!,48.39%,48.69%,40.63%,58.96%,#VALUE!,#VALUE!
25/06/16 7:45,42.56%,47.30%,45.43%,#VALUE!,35.84%,#VALUE!,48.39%,48.64%,40.63%,59.11%,#VALUE!,#VALUE!
25/06/16 8:00,42.56%,47.30%,45.38%,#VALUE!,35.84%,#VALUE!,48.39%,48.69%,40.63%,59.01%,#VALUE!,#VALUE!
25/06/16 8:15,42.56%,47.30%,45.38%,#VALUE!,35.89%,#VALUE!,48.39%,48.69%,40.63%,58.96%,#VALUE!,#VALUE!
25/06/16 8:30,42.56%,47.30%,45.38%,#VALUE!,35.89%,#VALUE!,48.39%,48.64%,40.63%,58.96%,#VALUE!,#VALUE!
25/06/16 8:45,42.51%,47.30%,45.38%,#VALUE!,35.89%,#VALUE!,48.39%,48.69%,40.63%,58.96%,#VALUE!,#VALUE!
25/06/16 9:00,42.51%,47.30%,45.33%,#VALUE!,35.89%,#VALUE!,48.39%,48.64%,40.58%,59.01%,#VALUE!,#VALUE!
25/06/16 9:15,42.46%,47.25%,45.33%,#VALUE!,35.94%,#VALUE!,48.39%,48.64%,40.63%,59.01%,#VALUE!,#VALUE!
25/06/16 9:30,42.41%,47.25%,45.33%,#VALUE!,35.99%,#VALUE!,48.39%,48.69%,40.58%,59.01%,#VALUE!,#VALUE!
25/06/16 9:45,42.41%,47.25%,45.33%,#VALUE!,36.04%,#VALUE!,48.39%,48.64%,40.58%,58.96%,#VALUE!,#VALUE!
25/06/16 10:00,42.36%,47.25%,45.28%,#VALUE!,36.04%,#VALUE!,48.34%,48.64%,40.53%,59.06%,#VALUE!,#VALUE!
25/06/16 10:15,42.26%,47.25%,45.28%,#VALUE!,36.09%,#VALUE!,48.39%,48.64%,40.53%,59.01%,#VALUE!,#VALUE!
25/06/16 10:30,42.26%,47.20%,45.28%,#VALUE!,36.14%,#VALUE!,48.39%,48.64%,40.53%,59.01%,#VALUE!,#VALUE!
25/06/16 10:45,42.21%,47.20%,45.23%,#VALUE!,36.14%,#VALUE!,48.34%,48.64%,40.49%,59.01%,#VALUE!,#VALUE!
25/06/16 11:00,42.17%,47.20%,45.23%,#VALUE!,36.19%,#VALUE!,48.34%,48.64%,40.49%,59.01%,#VALUE!,#VALUE!
25/06/16 11:15,42.12%,47.15%,45.23%,#VALUE!,36.19%,#VALUE!,48.34%,48.59%,40.49%,59.01%,#VALUE!,#VALUE!
25/06/16 11:30,42.12%,47.15%,45.23%,#VALUE!,36.24%,#VALUE!,48.39%,48.64%,40.49%,58.96%,#VALUE!,#VALUE!
25/06/16 11:45,42.02%,47.15%,45.18%,#VALUE!,36.24%,#VALUE!,48.34%,48.59%,40.49%,58.96%,#VALUE!,#VALUE!
25/06/16 12:00,41.97%,47.11%,45.13%,#VALUE!,36.24%,#VALUE!,48.34%,48.59%,40.44%,59.01%,#VALUE!,#VALUE!
25/06/16 12:15,41.87%,47.11%,45.18%,#VALUE!,36.29%,#VALUE!,48.34%,48.64%,40.44%,59.01%,#VALUE!,#VALUE!
25/06/16 12:30,41.87%,47.11%,45.13%,#VALUE!,36.24%,#VALUE!,48.34%,48.64%,40.44%,59.01%,#VALUE!,#VALUE!
25/06/16 12:45,41.77%,47.06%,45.13%,#VALUE!,36.29%,#VALUE!,48.34%,48.59%,40.39%,59.01%,#VALUE!,#VALUE!
25/06/16 13:00,41.72%,47.01%,45.13%,#VALUE!,36.29%,#VALUE!,48.34%,48.59%,40.39%,59.01%,#VALUE!,#VALUE!
25/06/16 13:15,41.72%,47.01%,45.08%,#VALUE!,36.34%,#VALUE!,48.29%,48.59%,40.39%,59.01%,#VALUE!,#VALUE!
25/06/16 13:30,41.62%,47.01%,45.08%,#VALUE!,36.34%,#VALUE!,48.34%,48.59%,40.39%,58.96%,#VALUE!,#VALUE!
25/06/16 13:45,41.57%,47.01%,45.08%,#VALUE!,36.34%,#VALUE!,48.34%,48.59%,40.34%,58.96%,#VALUE!,#VALUE!
25/06/16 14:00,41.52%,47.01%,45.08%,#VALUE!,36.34%,#VALUE!,48.29%,48.59%,40.34%,58.96%,#VALUE!,#VALUE!
25/06/16 14:15,41.47%,46.96%,45.03%,#VALUE!,36.39%,#VALUE!,48.34%,48.59%,40.34%,58.96%,#VALUE!,#VALUE!
25/06/16 14:30,41.42%,46.91%,45.03%,#VALUE!,36.34%,#VALUE!,48.34%,48.54%,40.34%,58.96%,#VALUE!,#VALUE!
25/06/16 14:45,41.42%,46.96%,45.03%,#VALUE!,36.39%,#VALUE!,48.29%,48.59%,40.34%,58.96%,#VALUE!,#VALUE!
25/06/16 15:00,41.37%,46.91%,44.98%,#VALUE!,36.39%,#VALUE!,48.34%,48.54%,40.34%,59.01%,#VALUE!,#VALUE!
25/06/16 15:15,41.33%,46.91%,45.03%,#VALUE!,36.43%,#VALUE!,48.29%,48.59%,40.34%,59.01%,#VALUE!,#VALUE!
25/06/16 15:30,41.33%,46.86%,44.98%,#VALUE!,36.39%,#VALUE!,48.29%,48.54%,40.34%,59.01%,#VALUE!,#VALUE!
25/06/16 15:45,41.23%,46.91%,44.98%,#VALUE!,36.43%,#VALUE!,48.29%,48.54%,40.29%,59.06%,#VALUE!,#VALUE!
25/06/16 16:00,41.23%,46.86%,44.98%,#VALUE!,36.39%,#VALUE!,48.34%,48.54%,40.29%,59.01%,#VALUE!,#VALUE!
25/06/16 16:15,41.18%,46.86%,44.98%,#VALUE!,36.43%,#VALUE!,48.29%,48.54%,40.29%,59.01%,#VALUE!,#VALUE!
25/06/16 16:30,41.13%,46.86%,44.98%,#VALUE!,36.34%,#VALUE!,48.29%,48.54%,40.29%,59.01%,#VALUE!,#VALUE!
25/06/16 16:45,41.08%,46.76%,45.03%,#VALUE!,34.21%,#VALUE!,47.85%,48.83%,40.93%,58.91%,#VALUE!,#VALUE!
25/06/16 17:00,45.47%,46.81%,45.03%,#VALUE!,33.72%,#VALUE!,47.80%,48.78%,42.21%,58.66%,#VALUE!,#VALUE!
25/06/16 17:15,46.56%,46.91%,45.03%,#VALUE!,33.96%,#VALUE!,47.90%,48.74%,43.45%,58.57%,#VALUE!,#VALUE!
25/06/16 17:30,46.41%,46.91%,45.03%,#VALUE!,34.61%,#VALUE!,47.94%,48.74%,43.75%,58.57%,#VALUE!,#VALUE!
25/06/16 17:45,46.27%,46.96%,45.03%,#VALUE!,35.05%,#VALUE!,47.99%,48.69%,43.75%,58.57%,#VALUE!,#VALUE!
25/06/16 18:00,46.17%,47.01%,45.08%,#VALUE!,35.30%,#VALUE!,48.04%,48.69%,43.70%,58.62%,#VALUE!,#VALUE!
25/06/16 18:15,46.07%,47.11%,45.03%,#VALUE!,35.59%,#VALUE!,48.04%,48.69%,43.65%,58.62%,#VALUE!,#VALUE!
25/06/16 18:30,45.97%,47.25%,45.03%,#VALUE!,35.79%,#VALUE!,48.09%,48.69%,43.55%,58.66%,#VALUE!,#VALUE!
25/06/16 18:45,45.87%,47.35%,45.03%,#VALUE!,36.04%,#VALUE!,48.09%,48.69%,43.50%,58.66%,#VALUE!,#VALUE!
25/06/16 19:00,45.82%,47.50%,45.03%,#VALUE!,36.24%,#VALUE!,48.09%,48.69%,43.45%,58.66%,#VALUE!,#VALUE!
25/06/16 19:15,45.77%,47.60%,45.03%,#VALUE!,36.48%,#VALUE!,48.09%,48.64%,43.35%,58.71%,#VALUE!,#VALUE!
25/06/16 19:30,45.67%,47.70%,45.03%,#VALUE!,36.63%,#VALUE!,48.09%,48.69%,43.30%,58.71%,#VALUE!,#VALUE!
25/06/16 19:45,45.67%,47.75%,44.98%,#VALUE!,36.78%,#VALUE!,48.09%,48.69%,43.25%,58.81%,#VALUE!,#VALUE!
25/06/16 20:00,45.62%,47.75%,45.03%,#VALUE!,36.88%,#VALUE!,48.14%,48.69%,43.15%,58.81%,#VALUE!,#VALUE!
25/06/16 20:15,45.57%,47.80%,44.98%,#VALUE!,36.98%,#VALUE!,48.14%,48.69%,43.10%,58.91%,#VALUE!,#VALUE!
25/06/16 20:30,45.52%,47.80%,45.03%,#VALUE!,37.08%,#VALUE!,48.14%,48.69%,43.05%,58.96%,#VALUE!,#VALUE!
25/06/16 20:45,45.47%,47.85%,44.98%,#VALUE!,37.13%,#VALUE!,48.14%,48.64%,43.00%,58.96%,#VALUE!,#VALUE!
25/06/16 21:00,45.43%,47.85%,45.03%,#VALUE!,37.18%,#VALUE!,48.14%,48.69%,42.96%,59.01%,#VALUE!,#VALUE!
25/06/16 21:15,45.38%,47.85%,45.03%,#VALUE!,37.23%,#VALUE!,48.14%,48.64%,42.91%,59.01%,#VALUE!,#VALUE!
25/06/16 21:30,45.33%,47.85%,45.03%,#VALUE!,37.23%,#VALUE!,48.14%,48.69%,42.86%,59.06%,#VALUE!,#VALUE!
25/06/16 21:45,45.33%,47.85%,45.03%,#VALUE!,37.27%,#VALUE!,48.14%,48.69%,42.81%,59.11%,#VALUE!,#VALUE!
25/06/16 22:00,45.28%,47.85%,45.03%,#VALUE!,37.32%,#VALUE!,48.14%,48.64%,42.76%,59.11%,#VALUE!,#VALUE!
25/06/16 22:15,45.28%,47.90%,45.03%,#VALUE!,37.32%,#VALUE!,48.14%,48.64%,42.71%,59.16%,#VALUE!,#VALUE!
25/06/16 22:30,45.23%,47.90%,45.03%,#VALUE!,37.27%,#VALUE!,48.14%,48.64%,42.71%,59.11%,#VALUE!,#VALUE!
25/06/16 22:45,45.18%,47.90%,45.03%,#VALUE!,37.32%,#VALUE!,48.14%,48.69%,42.66%,59.16%,#VALUE!,#VALUE!
25/06/16 23:00,45.18%,47.90%,45.03%,#VALUE!,37.27%,#VALUE!,48.14%,48.64%,42.61%,59.16%,#VALUE!,#VALUE!
25/06/16 23:15,45.13%,47.90%,45.03%,#VALUE!,37.32%,#VALUE!,48.19%,48.64%,42.56%,59.21%,#VALUE!,#VALUE!
25/06/16 23:30,45.08%,47.90%,45.03%,#VALUE!,37.32%,#VALUE!,48.14%,48.64%,42.56%,59.21%,#VALUE!,#VALUE!
25/06/16 23:45,45.08%,47.90%,45.03%,#VALUE!,37.32%,#VALUE!,48.14%,48.64%,42.51%,59.21%,#VALUE!,#VALUE!
26/06/16 0:00,45.08%,47.90%,45.03%,#VALUE!,37.32%,#VALUE!,48.14%,48.64%,42.46%,59.26%,#VALUE!,#VALUE!
26/06/16 0:15,45.08%,47.90%,45.03%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.46%,59.21%,#VALUE!,#VALUE!
26/06/16 0:30,45.03%,47.90%,45.03%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.41%,59.26%,#VALUE!,#VALUE!
26/06/16 0:45,44.98%,47.90%,45.03%,#VALUE!,37.37%,#VALUE!,48.14%,48.69%,42.41%,59.31%,#VALUE!,#VALUE!
26/06/16 1:00,44.98%,47.90%,45.08%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.36%,59.21%,#VALUE!,#VALUE!
26/06/16 1:15,44.98%,47.85%,45.08%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.36%,59.26%,#VALUE!,#VALUE!
26/06/16 1:30,44.93%,47.90%,45.08%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.31%,59.21%,#VALUE!,#VALUE!
26/06/16 1:45,44.93%,47.90%,45.08%,#VALUE!,37.42%,#VALUE!,48.14%,48.64%,42.31%,59.26%,#VALUE!,#VALUE!
26/06/16 2:00,44.93%,47.90%,45.08%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.31%,59.26%,#VALUE!,#VALUE!
26/06/16 2:15,44.88%,47.90%,45.08%,#VALUE!,37.42%,#VALUE!,48.14%,48.64%,42.26%,59.26%,#VALUE!,#VALUE!
26/06/16 2:30,44.88%,47.90%,45.13%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.26%,59.26%,#VALUE!,#VALUE!
26/06/16 2:45,44.88%,47.90%,45.13%,#VALUE!,37.42%,#VALUE!,48.14%,48.64%,42.21%,59.26%,#VALUE!,#VALUE!
26/06/16 3:00,44.83%,47.90%,45.08%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.21%,59.26%,#VALUE!,#VALUE!
26/06/16 3:15,44.83%,47.90%,45.13%,#VALUE!,37.42%,#VALUE!,48.14%,48.64%,42.17%,59.26%,#VALUE!,#VALUE!
26/06/16 3:30,44.78%,47.90%,45.13%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.17%,59.26%,#VALUE!,#VALUE!
26/06/16 3:45,44.78%,47.90%,45.08%,#VALUE!,37.42%,#VALUE!,48.14%,48.59%,42.17%,59.26%,#VALUE!,#VALUE!
26/06/16 4:00,44.78%,47.90%,45.13%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.12%,59.31%,#VALUE!,#VALUE!
26/06/16 4:15,44.78%,47.90%,45.13%,#VALUE!,37.37%,#VALUE!,48.14%,48.64%,42.12%,59.26%,#VALUE!,#VALUE!
