TIMESTAMP,T1,T2,T3,T4,M1,M2,M3,M4,B1,B2,B3,B4
TOA5,Formula: _ = 4.94_10_4 _mV _0.554,,,,,,,,,,,
,,,,,,,,,,,,
TS,,,,,,,,,,,,
TIMESTAMP,T1,T2,T3,T4,M1,M2,M3,M4,B1,B2,B3,B4
24/04/16 11:15,#VALUE!,42.86%,49.48%,45.57%,35.10%,26.16%,39.89%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 11:30,#VALUE!,42.76%,49.43%,45.57%,34.95%,26.16%,39.89%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 11:45,#VALUE!,43.55%,49.38%,45.57%,34.85%,26.16%,39.84%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 12:00,#VALUE!,43.35%,49.43%,45.57%,34.80%,26.11%,39.89%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 12:15,#VALUE!,44.04%,49.33%,45.57%,34.76%,26.16%,39.84%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 12:30,#VALUE!,43.35%,49.43%,45.57%,34.66%,26.16%,39.89%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 12:45,#VALUE!,42.46%,49.43%,45.52%,34.61%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 13:00,#VALUE!,44.04%,49.33%,45.57%,34.56%,26.16%,39.89%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 13:15,#VALUE!,43.15%,49.33%,45.57%,34.46%,26.16%,39.89%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 13:30,#VALUE!,43.15%,49.48%,45.57%,34.41%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 13:45,#VALUE!,42.21%,49.33%,45.57%,34.31%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 14:00,#VALUE!,43.00%,49.23%,45.52%,34.21%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 14:15,#VALUE!,42.26%,49.23%,45.57%,34.16%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 14:30,#VALUE!,44.39%,49.18%,45.57%,34.16%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 14:45,#VALUE!,44.64%,49.13%,45.57%,34.06%,26.11%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 15:00,#VALUE!,46.31%,49.13%,45.57%,34.01%,26.16%,39.84%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 15:15,#VALUE!,45.77%,49.13%,45.52%,33.96%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 15:30,#VALUE!,46.46%,49.13%,45.52%,33.96%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 15:45,#VALUE!,46.41%,49.08%,45.52%,33.87%,26.16%,39.94%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 16:00,#VALUE!,46.61%,48.98%,45.52%,33.82%,26.16%,39.89%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 16:15,#VALUE!,46.31%,49.13%,45.52%,33.82%,26.16%,39.89%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 16:30,#VALUE!,46.71%,49.13%,45.52%,33.77%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 16:45,#VALUE!,44.24%,49.08%,45.52%,33.67%,26.16%,39.89%,41.87%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 17:00,#VALUE!,43.35%,49.18%,45.52%,33.67%,26.21%,39.94%,41.87%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 17:15,#VALUE!,45.92%,49.18%,45.52%,33.67%,26.21%,39.94%,41.92%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 17:30,#VALUE!,44.29%,49.13%,45.52%,33.62%,26.16%,39.94%,41.87%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 17:45,#VALUE!,42.26%,48.98%,45.52%,33.57%,26.16%,39.94%,41.87%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 18:00,#VALUE!,44.59%,48.93%,45.52%,33.57%,26.21%,39.94%,41.87%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 18:15,#VALUE!,46.07%,48.93%,45.57%,33.57%,26.21%,39.94%,41.87%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 18:30,#VALUE!,41.62%,48.83%,45.52%,33.52%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 18:45,#VALUE!,41.52%,48.83%,45.52%,33.52%,26.16%,39.94%,41.87%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 19:00,#VALUE!,41.62%,48.78%,45.52%,33.52%,26.16%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 19:15,#VALUE!,41.37%,48.74%,45.52%,33.47%,26.16%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 19:30,#VALUE!,41.42%,48.74%,45.52%,33.42%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 19:45,#VALUE!,41.18%,48.69%,45.52%,33.42%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 20:00,#VALUE!,41.47%,48.69%,45.52%,33.37%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 20:15,#VALUE!,41.57%,48.69%,45.52%,33.32%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 20:30,#VALUE!,41.28%,48.64%,45.52%,33.32%,26.16%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 20:45,#VALUE!,41.33%,48.64%,45.52%,33.32%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 21:00,#VALUE!,41.42%,48.59%,45.52%,33.27%,26.21%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 21:15,#VALUE!,41.37%,48.59%,45.52%,33.27%,26.26%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 21:30,#VALUE!,41.33%,48.59%,45.52%,33.27%,26.26%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 21:45,#VALUE!,41.28%,48.54%,45.47%,33.22%,26.26%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 22:00,#VALUE!,41.28%,48.44%,45.52%,33.22%,26.26%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 22:15,#VALUE!,41.23%,48.39%,45.52%,33.17%,26.26%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 22:30,#VALUE!,41.33%,48.44%,45.52%,33.17%,26.31%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 22:45,#VALUE!,41.33%,48.39%,45.47%,33.12%,26.31%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 23:00,#VALUE!,41.52%,48.39%,45.47%,33.12%,26.26%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 23:15,#VALUE!,41.28%,48.39%,45.52%,33.08%,26.31%,39.94%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 23:30,#VALUE!,41.47%,48.39%,45.47%,33.08%,26.31%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
24/04/16 23:45,#VALUE!,41.33%,48.44%,45.52%,33.03%,26.31%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 0:00,#VALUE!,41.33%,48.39%,45.47%,33.03%,26.31%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 0:15,#VALUE!,41.28%,48.44%,45.52%,33.03%,26.31%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 0:30,#VALUE!,41.23%,48.34%,45.47%,32.98%,26.36%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 0:45,#VALUE!,41.28%,48.39%,45.47%,32.98%,26.31%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 1:00,#VALUE!,41.13%,48.34%,45.52%,32.98%,26.31%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 1:15,#VALUE!,41.13%,48.29%,45.47%,32.98%,26.31%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 1:30,#VALUE!,41.18%,48.29%,45.47%,32.88%,26.36%,39.94%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 1:45,#VALUE!,41.18%,48.24%,45.47%,32.88%,26.36%,39.94%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 2:00,#VALUE!,41.08%,48.24%,45.47%,32.88%,26.31%,39.94%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 2:15,#VALUE!,41.13%,48.19%,45.47%,32.83%,26.31%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 2:30,#VALUE!,41.03%,48.19%,45.47%,32.83%,26.36%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 2:45,#VALUE!,41.18%,48.19%,45.47%,32.83%,26.41%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 3:00,#VALUE!,41.13%,48.19%,45.47%,32.83%,26.36%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 3:15,#VALUE!,40.98%,48.19%,45.47%,32.78%,26.41%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 3:30,#VALUE!,41.13%,48.14%,45.47%,32.78%,26.41%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 3:45,#VALUE!,41.23%,48.19%,45.47%,32.78%,26.41%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 4:00,#VALUE!,41.23%,48.19%,45.47%,32.73%,26.41%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 4:15,#VALUE!,41.23%,48.19%,45.47%,32.73%,26.46%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 4:30,#VALUE!,41.37%,48.19%,45.47%,32.78%,26.41%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 4:45,#VALUE!,41.67%,48.19%,45.47%,32.73%,26.46%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 5:00,#VALUE!,41.33%,48.19%,45.47%,32.68%,26.46%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 5:15,#VALUE!,41.03%,48.19%,45.47%,32.68%,26.46%,40.04%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 5:30,#VALUE!,41.03%,48.19%,45.47%,32.68%,26.46%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 5:45,#VALUE!,41.23%,48.09%,45.47%,32.68%,26.46%,40.04%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 6:00,#VALUE!,41.13%,48.09%,45.47%,32.63%,26.51%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 6:15,#VALUE!,41.28%,48.14%,45.43%,32.63%,26.51%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 6:30,#VALUE!,41.33%,48.14%,45.47%,32.63%,26.46%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 6:45,65.88%,41.18%,48.19%,45.43%,32.58%,26.51%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 7:00,#VALUE!,41.57%,48.29%,45.47%,32.58%,26.51%,40.04%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 7:15,66.52%,41.52%,48.34%,45.47%,32.58%,26.51%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 7:30,64.49%,41.37%,48.39%,45.47%,32.58%,26.51%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 7:45,#VALUE!,41.33%,48.44%,45.52%,32.53%,26.51%,40.04%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 8:00,60.05%,41.82%,48.34%,45.52%,32.53%,26.55%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 8:15,58.52%,41.57%,48.34%,45.52%,32.53%,26.55%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 8:30,61.58%,41.28%,48.29%,45.52%,32.53%,26.55%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 8:45,57.97%,41.72%,48.29%,45.52%,32.53%,26.55%,39.99%,41.82%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 9:00,#VALUE!,41.08%,48.34%,45.52%,32.53%,26.55%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 9:15,58.32%,41.57%,48.24%,45.52%,32.58%,26.55%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 9:30,57.03%,41.47%,48.19%,45.52%,32.53%,26.60%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 9:45,56.39%,41.18%,48.19%,45.52%,32.53%,26.60%,39.99%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 10:00,56.89%,41.72%,48.14%,45.52%,32.58%,26.60%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 10:15,57.63%,41.62%,48.19%,45.52%,32.58%,26.60%,40.04%,41.77%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 10:30,57.08%,41.72%,48.14%,45.52%,32.58%,26.60%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 10:45,56.99%,41.23%,48.09%,45.52%,32.58%,26.60%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 11:00,57.48%,41.23%,48.09%,45.52%,32.58%,26.60%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 11:15,56.74%,41.37%,47.99%,45.52%,32.58%,26.60%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 11:30,54.76%,41.18%,47.99%,45.52%,32.58%,26.60%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 11:45,55.11%,41.08%,47.94%,45.52%,32.58%,26.60%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 12:00,56.94%,41.28%,47.94%,45.52%,32.63%,26.65%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 12:15,60.25%,41.47%,47.94%,45.52%,32.63%,26.65%,39.99%,41.72%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 12:30,#VALUE!,41.33%,47.99%,45.52%,32.63%,26.75%,39.99%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 12:45,#VALUE!,41.23%,47.85%,45.52%,32.63%,26.70%,40.04%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 13:00,#VALUE!,40.88%,47.80%,45.52%,32.63%,26.65%,40.04%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 13:15,#VALUE!,40.63%,47.80%,45.52%,32.63%,26.70%,39.99%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 13:30,#VALUE!,41.18%,47.75%,45.52%,32.63%,26.70%,39.99%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 13:45,#VALUE!,41.03%,47.80%,45.52%,32.63%,26.75%,40.04%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 14:00,66.22%,40.88%,47.80%,45.52%,32.63%,26.75%,40.04%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 14:15,65.63%,40.68%,47.75%,45.57%,32.63%,26.75%,40.04%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 14:30,63.95%,41.18%,47.75%,45.52%,32.63%,26.75%,40.04%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 14:45,62.12%,40.78%,47.80%,45.52%,32.68%,26.80%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 15:00,61.53%,40.88%,47.75%,45.52%,32.68%,26.80%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 15:15,60.59%,40.78%,47.75%,45.52%,32.63%,26.80%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 15:30,60.79%,40.63%,47.75%,45.52%,32.58%,26.80%,40.04%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 15:45,60.64%,41.13%,47.75%,45.52%,32.58%,26.85%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 16:00,60.15%,40.98%,47.75%,45.57%,32.53%,26.85%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 16:15,60.15%,40.63%,47.85%,45.52%,32.53%,26.85%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 16:30,55.80%,40.68%,47.75%,45.57%,32.43%,26.85%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 16:45,54.96%,40.49%,47.75%,45.52%,32.43%,26.85%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 17:00,53.53%,40.49%,47.70%,45.52%,32.38%,26.85%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 17:15,57.73%,40.63%,47.70%,45.52%,32.38%,26.90%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 17:30,62.67%,40.83%,47.60%,45.52%,32.33%,26.90%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 17:45,64.00%,40.73%,47.60%,45.52%,32.29%,26.90%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 18:00,#VALUE!,41.13%,47.50%,45.52%,32.24%,26.90%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 18:15,52.69%,40.73%,47.55%,45.52%,32.19%,26.95%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 18:30,52.19%,40.58%,47.50%,45.47%,32.14%,26.95%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 18:45,52.44%,40.63%,47.50%,45.52%,32.09%,26.95%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 19:00,52.24%,40.78%,47.45%,45.52%,32.04%,27.00%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 19:15,51.80%,40.98%,47.35%,45.52%,31.94%,26.95%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 19:30,51.25%,41.13%,47.40%,45.47%,31.94%,27.00%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 19:45,51.06%,41.23%,47.35%,45.47%,31.89%,27.00%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 20:00,50.76%,41.08%,47.35%,45.52%,31.89%,27.00%,40.04%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 20:15,52.39%,41.23%,47.30%,45.47%,31.79%,27.00%,39.99%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 20:30,51.45%,41.23%,47.35%,45.47%,31.79%,27.00%,40.04%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 20:45,51.21%,41.03%,47.35%,45.52%,31.74%,27.00%,40.04%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 21:00,51.80%,41.18%,47.35%,45.47%,31.74%,27.05%,40.04%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 21:15,51.70%,41.28%,47.25%,45.47%,31.69%,27.05%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 21:30,52.39%,40.88%,47.25%,45.52%,31.64%,27.05%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 21:45,53.38%,41.33%,47.25%,45.47%,31.59%,27.10%,40.04%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 22:00,52.88%,41.42%,47.30%,45.47%,31.54%,27.10%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 22:15,52.88%,41.08%,47.25%,45.47%,31.54%,27.10%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 22:30,52.09%,40.63%,47.25%,45.47%,31.45%,27.15%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 22:45,52.05%,40.83%,47.30%,45.47%,31.49%,27.10%,40.04%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 23:00,52.09%,41.03%,47.25%,45.47%,31.45%,27.15%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 23:15,55.75%,40.93%,47.25%,45.47%,31.45%,27.15%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 23:30,52.69%,40.58%,47.25%,45.52%,31.35%,27.20%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
25/04/16 23:45,51.90%,40.78%,47.25%,45.52%,31.35%,27.20%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 0:00,50.96%,40.73%,47.25%,45.52%,31.35%,27.20%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 0:15,50.66%,41.23%,47.25%,45.47%,31.30%,27.25%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 0:30,51.70%,40.93%,47.20%,45.47%,31.25%,27.30%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 0:45,51.90%,41.03%,47.20%,45.47%,31.25%,27.25%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 1:00,50.32%,41.47%,47.15%,45.47%,31.25%,27.25%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 1:15,50.27%,41.23%,47.15%,45.47%,31.15%,27.25%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 1:30,58.32%,41.03%,47.11%,45.47%,31.15%,27.30%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 1:45,#VALUE!,41.97%,47.11%,45.47%,31.15%,27.30%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 2:00,#VALUE!,41.37%,47.06%,45.47%,31.10%,27.30%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 2:15,63.16%,40.83%,47.06%,45.47%,31.10%,27.35%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 2:30,56.69%,40.78%,47.11%,45.47%,31.05%,27.35%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 2:45,59.36%,40.88%,47.11%,45.47%,31.00%,27.35%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 3:00,59.41%,41.13%,47.11%,45.47%,31.05%,27.39%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 3:15,59.60%,40.93%,47.01%,45.47%,30.95%,27.39%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 3:30,59.50%,40.98%,47.06%,45.47%,30.90%,27.39%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 3:45,58.66%,40.88%,47.06%,45.47%,30.90%,27.39%,40.14%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 4:00,56.29%,40.88%,47.06%,45.47%,30.90%,27.44%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 4:15,56.10%,40.78%,47.01%,45.47%,30.85%,27.44%,40.14%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 4:30,54.66%,40.73%,47.01%,45.47%,30.85%,27.44%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 4:45,54.61%,40.44%,46.96%,45.47%,30.85%,27.44%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 5:00,52.93%,40.53%,46.96%,45.47%,30.80%,27.44%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 5:15,54.07%,40.78%,46.96%,45.47%,30.75%,27.49%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 5:30,56.19%,40.88%,46.96%,45.47%,30.80%,27.49%,40.09%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 5:45,57.68%,40.78%,46.91%,45.47%,30.75%,27.49%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 6:00,61.93%,41.08%,46.96%,45.47%,30.75%,27.49%,40.14%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 6:15,58.62%,41.13%,46.96%,45.47%,30.75%,27.54%,40.14%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 6:30,56.54%,40.68%,46.91%,45.47%,30.70%,27.54%,40.09%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
26/04/16 6:45,55.95%,40.78%,46.96%,45.47%,30.70%,27.59%,40.14%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
