 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  25. 9.    Time:  15: 2:22
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         20.0372    -4370.61  0.3985 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.94  0.4818 -0.911E-03
         20.0484    -4362.51  0.3986 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.94  0.4818 -0.928E-03
         20.0630    -4351.98  0.3988 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.93  0.4818 -0.917E-03
         20.0820    -4338.29  0.3990 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.92  0.4818 -0.920E-03
         20.1067    -4320.51  0.3993 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.90  0.4818 -0.919E-03
         20.1388    -4297.42  0.3997 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.89  0.4818 -0.919E-03
         20.1806    -4267.43  0.4002 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.86  0.4818 -0.921E-03
         20.2349    -4228.51  0.4009 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.83  0.4818 -0.920E-03
         20.3054    -4178.01  0.4017 -0.600E-01      -1960.85  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.79  0.4818 -0.920E-03
         20.3972    -4112.54  0.4028 -0.600E-01      -1960.84  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.74  0.4819 -0.921E-03
         20.5164    -4027.74  0.4042 -0.600E-01      -1960.84  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.67  0.4819 -0.922E-03
         20.6715    -3918.04  0.4060 -0.600E-01      -1960.84  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.59  0.4819 -0.921E-03
         20.8730    -3797.31  0.4084 -0.600E-01      -1960.83  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.48  0.4819 -0.921E-03
         21.1350    -3658.83  0.4114 -0.600E-01      -1960.82  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.34  0.4819 -0.922E-03
         21.4756    -3479.78  0.4153 -0.600E-01      -1960.82  0.4529  0.932E-03      -1503.52  0.4750  0.187E-03      -1393.16  0.4819 -0.922E-03
         21.9184    -3253.82  0.4203 -0.600E-01      -1960.80  0.4529  0.933E-03      -1503.53  0.4750  0.187E-03      -1392.93  0.4819 -0.922E-03
         22.4940    -2990.99  0.4266 -0.600E-01      -1960.79  0.4529  0.933E-03      -1503.53  0.4750  0.187E-03      -1392.64  0.4819 -0.923E-03
